surplus,expense_ratio,debt_pressure,cluster_id,risk_level,risk_band
204.1300000000001,95.21729860429372,11.013825856530673,1,0,Low Risk
1643.1500000000005,69.94294620040718,5.487884070484033,1,0,Low Risk
-837.7099999999996,123.30928325574794,20.190100420435797,2,1,Medium Risk
2533.0699999999997,51.439520581559414,6.184628243666033,1,0,Low Risk
-1564.520000000001,139.1381462589714,9.989668361922535,2,1,Medium Risk
1499.7499999999995,69.00504062049852,14.943920771944475,1,0,Low Risk
-311.72000000000025,108.62704073019327,14.29417511464621,2,1,Medium Risk
1544.85,61.90907095956545,6.470662205444697,1,0,Low Risk
-1813.33,139.9971325532408,12.54044754226727,2,1,Medium Risk
1288.8500000000004,76.70528484673221,7.5348828802776175,1,0,Low Risk
2189.5499999999997,58.650599406259204,9.928350745197575,1,0,Low Risk
1258.58,66.0353630760263,18.516499530435347,1,0,Low Risk
2235.02,50.57222913934526,6.212805105942558,1,0,Low Risk
-595.3999999999996,116.4044182272538,0.13032062179192233,2,1,Medium Risk
-1852.7200000000003,171.63952872394316,23.3600266030462,0,2,High Risk
-626.3099999999995,117.03294760745706,9.976203750288953,2,1,Medium Risk
215.84000000000015,93.43036811123083,21.508665558741345,2,1,Medium Risk
348.99000000000024,90.85177884262511,9.641557706220969,1,0,Low Risk
-1575.19,169.02219398374342,25.141204565869902,0,2,High Risk
868.9900000000002,78.29489312172483,16.496320829649168,1,0,Low Risk
-815.79,119.5644822831105,15.197313987649142,2,1,Medium Risk
-929.6700000000001,122.37693731511412,15.279245364765234,2,1,Medium Risk
1956.8200000000002,64.62080025456564,10.193292701668238,1,0,Low Risk
-905.44,140.2596709648733,37.02845709204091,0,2,High Risk
65.31999999999925,98.4099589344875,7.258152855233724,1,0,Low Risk
-1374.2800000000002,141.87618266971788,2.799708693784147,2,1,Medium Risk
-609.8000000000002,116.7426280819285,21.483444072264017,2,1,Medium Risk
-238.69000000000005,106.89176274249945,11.9896287185173,2,1,Medium Risk
234.10999999999967,94.90977798361023,8.38470085079829,1,0,Low Risk
-1055.06,131.2534436077753,26.224739470706375,2,1,Medium Risk
-309.1300000000001,107.68240524669037,11.696451426114661,2,1,Medium Risk
1598.9300000000003,67.86729153017873,23.148419821463737,1,0,Low Risk
-303.1500000000001,107.82486145491058,9.289683779060914,2,1,Medium Risk
182.72000000000025,94.83787853532714,19.23280116848371,2,1,Medium Risk
-1074.2899999999995,137.93021876368155,12.217012442272654,2,1,Medium Risk
312.1699999999996,90.96902790555046,14.254800877147305,1,0,Low Risk
-2165.5900000000006,173.28735367673687,10.966418832256602,2,1,Medium Risk
756.6299999999992,82.70354419268119,18.09655090433606,1,0,Low Risk
479.4499999999998,84.95125518678711,13.228268852911821,1,0,Low Risk
-83.55000000000018,102.65198525934227,17.093005170657076,2,1,Medium Risk
-956.02,125.17790079693236,9.809694869188268,2,1,Medium Risk
830.4399999999996,73.6609903929411,23.100393607135043,1,0,Low Risk
2325.2699999999995,53.0602192691164,22.412606258314444,1,0,Low Risk
952.6799999999994,82.02314189316688,9.362428011804932,1,0,Low Risk
-518.3200000000002,115.86896287791811,5.0397244546498285,2,1,Medium Risk
-176.29999999999973,104.63326754426308,6.106557269341856,2,1,Medium Risk
1111.29,76.331410096673,3.186651928241761,1,0,Low Risk
-1002.9499999999998,132.7484253523978,16.07920093776836,2,1,Medium Risk
-1600.8899999999994,162.34286648908824,19.68238391202081,0,2,High Risk
-65.48000000000002,101.83718418136161,15.265911928510304,2,1,Medium Risk
-1719.1599999999999,156.95789020309445,23.947917702017694,0,2,High Risk
215.8000000000011,95.07972083457781,13.880750490773904,2,1,Medium Risk
-1131.4100000000008,133.6191860033221,18.624400883112408,2,1,Medium Risk
298.21000000000004,93.78467605117153,12.836026827956767,1,0,Low Risk
-540.71,113.72318609585494,9.546917352770983,2,1,Medium Risk
1910.9400000000005,58.24159014724071,11.953201141563486,1,0,Low Risk
1510.4699999999998,70.44714620002036,5.105574555671208,1,0,Low Risk
1119.2399999999998,79.70483117278746,14.685184077057958,1,0,Low Risk
-958.1099999999997,125.63251263420074,9.247245088780508,2,1,Medium Risk
-449.2300000000005,116.1101528067162,33.05839361087901,0,2,High Risk
-1243.92,139.55029314883822,17.093883935952384,2,1,Medium Risk
-740.3199999999997,122.03136624706126,16.838675118293008,2,1,Medium Risk
-925.6100000000001,135.90168258228675,18.903645207084068,2,1,Medium Risk
315.3299999999999,93.04361829797749,11.238793194733683,1,0,Low Risk
2208.6400000000003,64.07605601730616,15.921016248922431,1,0,Low Risk
-1447.9099999999999,174.3558931221659,35.32073107478675,0,2,High Risk
-659.6500000000001,122.60174468405869,18.307875747795162,2,1,Medium Risk
460.6200000000008,90.28973530875022,9.425462303210193,1,0,Low Risk
-2143.31,182.49369743856207,17.358120200912186,0,2,High Risk
-79.15000000000009,102.27279253409907,20.219095477386933,2,1,Medium Risk
-1446.4099999999999,133.53022312373224,10.642016806722689,2,1,Medium Risk
-1622.67,167.22637898033759,32.126078202291886,0,2,High Risk
-202.4100000000003,106.03857456107639,18.352302391145454,2,1,Medium Risk
980.0600000000009,79.25495998357431,10.108566118650131,1,0,Low Risk
1343.79,71.67832167832168,9.983897958581503,1,0,Low Risk
806.2800000000002,79.941337592453,8.995648831603065,1,0,Low Risk
-2050.4,160.90652820313267,17.566471704782753,0,2,High Risk
29.26000000000022,99.30929477722042,8.870109176748302,2,1,Medium Risk
-833.4299999999994,124.57741577805037,12.401800037746533,2,1,Medium Risk
-959.9699999999998,136.9386875581995,29.181705543285023,0,2,High Risk
-360.8800000000001,110.27703102929787,1.0673440561352348,2,1,Medium Risk
76.88000000000011,97.94202991658904,15.32395361536732,2,1,Medium Risk
-486.78999999999996,117.20118163379247,19.724167661962277,2,1,Medium Risk
-2233.5700000000006,199.28301551317958,25.043339111881586,0,2,High Risk
1792.3200000000002,66.02320701101205,14.0889418838967,1,0,Low Risk
3512.3900000000003,39.67743375902505,8.723302671622001,1,0,Low Risk
-1024.04,136.0404876537996,15.539741532224005,2,1,Medium Risk
2415.12,53.31622001948444,4.906869036757542,1,0,Low Risk
-654.1799999999998,116.70488496207963,9.431832690687164,2,1,Medium Risk
1736.6,64.34518200053793,7.622895788805872,1,0,Low Risk
-1274.5300000000002,139.9207554852552,13.41205581570169,2,1,Medium Risk
-624.6099999999988,114.30973692590713,12.012792874112527,2,1,Medium Risk
1694.5900000000001,61.69561099545435,9.039310489804498,1,0,Low Risk
153.88999999999987,96.10465219295249,16.608321246592297,2,1,Medium Risk
-1023.2800000000007,128.80782863046826,15.130247262879038,2,1,Medium Risk
-677.3399999999992,117.91506649316024,11.975910115212493,2,1,Medium Risk
-552.0,112.69549218031278,4.851655933762649,2,1,Medium Risk
-154.8099999999995,103.47764164633679,13.486672147866601,2,1,Medium Risk
-143.94999999999982,103.18869215995959,17.970977252740678,2,1,Medium Risk
1210.2300000000005,71.35523176550784,11.334545179125955,1,0,Low Risk
-11.38000000000011,100.32302382087789,7.920044508027341,2,1,Medium Risk
3053.1899999999996,45.4758290622712,10.480918620640391,1,0,Low Risk
-818.9699999999993,119.74149505721385,8.901836098609849,2,1,Medium Risk
1108.9,78.56667929458881,13.441005698027725,1,0,Low Risk
-3116.25,454.7360752216922,87.24828394822816,0,2,High Risk
1870.02,67.66959020347194,12.253612927876295,1,0,Low Risk
-194.51000000000022,105.40547300320422,16.5107172930116,2,1,Medium Risk
1196.8599999999997,68.09411338177979,5.598445305793849,1,0,Low Risk
761.5800000000004,81.04669017642271,7.993897749981957,1,0,Low Risk
1081.92,75.44216451788633,15.67005629199201,1,0,Low Risk
433.1100000000001,89.14092155869685,12.635704006057477,1,0,Low Risk
-1656.21,170.50402281724917,23.326806010812653,0,2,High Risk
-233.05000000000018,106.88582327027116,8.783598119657613,2,1,Medium Risk
-324.90999999999985,111.71775822273513,13.127163877668782,2,1,Medium Risk
-827.5200000000009,121.82485679020164,11.512960091147892,2,1,Medium Risk
768.7000000000007,86.25325696055165,14.14124434223256,1,0,Low Risk
1041.7300000000005,80.93333723794845,10.627569267262365,1,0,Low Risk
2551.0900000000006,53.621267652748074,2.3983012638713146,1,0,Low Risk
-322.4899999999998,106.73780054656226,14.56684523262325,2,1,Medium Risk
-649.5,121.39553576134507,20.1239919886154,2,1,Medium Risk
-2896.41,230.6460561391797,44.09807892683323,0,2,High Risk
780.5499999999997,82.96456507315712,10.382328805391627,1,0,Low Risk
-2070.1599999999994,188.64566740318242,34.841477827449765,0,2,High Risk
228.53999999999996,94.95416490038153,10.994462696057653,1,0,Low Risk
182.57000000000016,94.1242163261628,2.8852714375828734,1,0,Low Risk
874.3400000000001,81.4802027489298,7.113157710792589,1,0,Low Risk
-985.9300000000007,125.22489100845327,14.407352068280902,2,1,Medium Risk
-406.3100000000004,108.44054269089429,11.870895905305384,2,1,Medium Risk
-730.3499999999999,119.23456770615238,10.06539252634268,2,1,Medium Risk
862.46,78.53674803586583,10.305576224830837,1,0,Low Risk
2654.8799999999997,57.092501757589964,11.859489773654735,1,0,Low Risk
-830.6800000000003,131.91608714027743,11.793137895262612,2,1,Medium Risk
-547.9700000000003,113.80030271664263,16.132631191902707,2,1,Medium Risk
1428.6800000000003,70.82004044035048,11.086579113988684,1,0,Low Risk
-976.29,145.41961116357834,24.991974840543577,0,2,High Risk
196.9900000000007,95.54836930975881,8.58214014535199,1,0,Low Risk
1209.54,73.21751222277332,6.584576277191243,1,0,Low Risk
587.8900000000003,88.14823924070026,15.756920868646631,1,0,Low Risk
130.1300000000001,96.36435260722827,19.482968641738,2,1,Medium Risk
713.2599999999993,82.99867471372865,18.806908650591613,1,0,Low Risk
758.73,80.35055278880593,11.255707230410247,1,0,Low Risk
500.97999999999956,89.17621437568462,9.664233198156643,1,0,Low Risk
1038.2900000000004,79.1745559281783,9.561784952102823,1,0,Low Risk
430.4400000000005,91.32282385195339,13.078861428053056,1,0,Low Risk
-1000.3699999999999,129.41875340028525,11.01236601038098,2,1,Medium Risk
-158.3800000000001,103.61468606001958,8.098238759166234,2,1,Medium Risk
562.4900000000002,85.66944620660311,8.434158533136651,1,0,Low Risk
-2235.7400000000007,209.24967626866038,17.694544210706344,0,2,High Risk
879.9000000000001,79.5461043685653,22.32052572485919,1,0,Low Risk
664.3499999999999,83.51599272505317,12.89144399754855,1,0,Low Risk
169.55000000000018,96.33712690758888,15.57914657541349,2,1,Medium Risk
952.6900000000005,77.31539245473506,18.60481174935472,1,0,Low Risk
284.9499999999998,92.35485082635759,19.20100880017171,2,1,Medium Risk
204.71000000000004,95.5168411370505,15.288861635495598,2,1,Medium Risk
249.4699999999998,93.61247241126799,12.63653541855499,1,0,Low Risk
814.4500000000003,82.39316350178132,2.770139393310504,1,0,Low Risk
-641.8899999999994,115.45326512187782,13.899247667770087,2,1,Medium Risk
27.940000000000055,99.04618199694123,25.134162661131743,2,1,Medium Risk
-1263.8400000000001,153.14405375629693,0.0,2,1,Medium Risk
-687.02,123.4269132274663,15.788325075615237,2,1,Medium Risk
-1313.6200000000008,132.7705349079715,14.655710059023985,2,1,Medium Risk
171.72000000000025,95.72723155857017,18.10925268851986,2,1,Medium Risk
1710.5400000000004,63.830934453163145,2.449627745390957,1,0,Low Risk
1146.17,73.78361192691607,7.924363443398384,1,0,Low Risk
-624.9200000000001,113.72551603565138,12.30380981247447,2,1,Medium Risk
2091.3900000000003,55.928613875156465,13.789601008121446,1,0,Low Risk
1198.4699999999998,75.1373857193535,7.063150753987765,1,0,Low Risk
1745.04,70.45925078251565,9.462472258571278,1,0,Low Risk
1550.2200000000003,70.16960502464987,12.211215406463234,1,0,Low Risk
-1469.6000000000004,148.85102365764396,11.028377870778803,2,1,Medium Risk
-16.920000000000982,100.36869171097361,5.356053342630524,1,0,Low Risk
1715.9600000000005,58.66670520676763,14.206603846302073,1,0,Low Risk
1696.8900000000003,62.43849097867687,16.647667028951023,1,0,Low Risk
-1267.0300000000002,138.59789681475888,9.37690395535301,2,1,Medium Risk
3977.75,31.34518730237632,1.551475360037557,1,0,Low Risk
-1485.21,262.1337496179206,44.69564647831973,0,2,High Risk
-406.25999999999976,112.70829358016272,13.296067016807381,2,1,Medium Risk
-890.9699999999998,122.93494852977138,19.62407040828672,2,1,Medium Risk
3002.05,52.37298219172649,9.952643477571096,1,0,Low Risk
3373.7900000000004,48.7331404501553,3.533895368980252,1,0,Low Risk
-2488.3800000000006,208.04856232251566,19.784456930465215,0,2,High Risk
-1069.27,131.06888926984755,10.540415677546264,2,1,Medium Risk
-259.8000000000002,109.48313622426633,7.400715432909914,2,1,Medium Risk
-623.1399999999999,117.55887806225098,13.572245735250194,2,1,Medium Risk
538.5499999999997,87.68510642190087,12.381664517191231,1,0,Low Risk
-908.1600000000003,131.48523089724034,10.145610872278462,2,1,Medium Risk
2112.25,57.11228469849159,12.713727926709673,1,0,Low Risk
-1476.4299999999998,141.51963734329215,13.121277397510672,2,1,Medium Risk
-1011.6999999999998,134.85675894502918,7.296594256576341,2,1,Medium Risk
580.5500000000006,87.16854940843376,15.587377857542275,1,0,Low Risk
80.08000000000038,97.79067104780349,22.390423298378042,2,1,Medium Risk
-735.2000000000007,115.85511290729549,14.86697189340499,2,1,Medium Risk
2081.13,45.643100422081986,9.644155627063396,1,0,Low Risk
192.38999999999942,95.54436184256238,8.274624238634523,1,0,Low Risk
-464.47000000000025,113.20203401200058,9.866777330259765,2,1,Medium Risk
558.4900000000002,86.32365401286113,7.368707176475775,1,0,Low Risk
201.98999999999978,95.46653260105981,9.028555525380819,1,0,Low Risk
1488.42,60.70655445147256,18.801412897707475,1,0,Low Risk
-1068.2800000000007,131.61059328303006,6.384672288800118,2,1,Medium Risk
-548.5699999999997,113.41873588888699,14.954171752578832,2,1,Medium Risk
2997.24,56.06205645947464,3.48103724531007,1,0,Low Risk
2008.9300000000003,65.7735215145361,10.297264512259945,1,0,Low Risk
-1964.5100000000002,174.2352616642671,20.312281537072096,0,2,High Risk
-385.05999999999995,112.92199685893391,9.924560720565928,2,1,Medium Risk
-188.98999999999978,104.82836675046497,12.187800192122959,2,1,Medium Risk
-612.71,124.73676985934144,23.732296561859084,2,1,Medium Risk
1050.2200000000003,73.98049689317887,20.29913682896132,1,0,Low Risk
34.409999999999854,99.26976008828242,4.087518436382544,1,0,Low Risk
-1511.7900000000004,139.89881395385663,22.00941658353259,2,1,Medium Risk
402.0799999999999,88.97652906519278,8.678844904304055,1,0,Low Risk
2109.74,57.91185136863189,8.146556625510955,1,0,Low Risk
-2213.35,178.35394238904564,21.62941932377753,0,2,High Risk
798.1500000000001,78.14856185423066,3.4451982412624362,1,0,Low Risk
-632.73,122.3496582540047,25.391639144487026,2,1,Medium Risk
116.4699999999998,97.02423383027377,15.958813985871052,2,1,Medium Risk
433.170000000001,91.41688644420093,11.339530036042854,1,0,Low Risk
-811.8399999999997,124.80392785889526,11.284345086968344,2,1,Medium Risk
-571.0199999999995,117.18857707045865,17.554009674632535,2,1,Medium Risk
-1209.2099999999996,131.217987112231,5.978406790862902,2,1,Medium Risk
32.86000000000058,99.23290076032933,13.791912075393295,2,1,Medium Risk
-96.47999999999956,102.03491069846706,12.010360158945762,2,1,Medium Risk
-943.2400000000002,126.48479266813423,15.205366368659867,2,1,Medium Risk
-683.1800000000003,122.08329966221132,20.66975902251386,2,1,Medium Risk
-1653.23,198.34800713860795,56.663295657346815,0,2,High Risk
-82.13000000000011,101.92134487122802,12.534008950524141,2,1,Medium Risk
204.15999999999985,94.07199207895493,20.160337283209305,2,1,Medium Risk
-68.57999999999993,102.293108636774,20.64800882736483,2,1,Medium Risk
75.84999999999991,97.94352488239998,10.465926498298698,2,1,Medium Risk
-284.6199999999999,106.4222212193691,20.493027663703238,2,1,Medium Risk
-2822.5200000000004,213.6856859759782,25.86174951867695,0,2,High Risk
1054.1499999999996,72.92677915607264,14.088399208978606,1,0,Low Risk
1719.2199999999993,62.89610728753241,7.925275114221772,1,0,Low Risk
-657.4900000000007,115.13747104842685,14.760352345825678,2,1,Medium Risk
-298.14999999999964,109.27539027258415,17.974315739697985,2,1,Medium Risk
-2348.5500000000006,181.7614989347036,15.363245185278021,0,2,High Risk
-130.86000000000013,104.3777745810738,12.554571639808776,2,1,Medium Risk
-2599.29,208.20276075662716,21.193136406021047,0,2,High Risk
662.3399999999997,83.10132976823456,12.903497402716688,1,0,Low Risk
1234.9399999999996,74.53794957650534,10.567367405342548,1,0,Low Risk
519.48,86.912421962784,10.817885449680796,1,0,Low Risk
-912.0700000000002,126.90297384830484,18.559267540159638,2,1,Medium Risk
-144.04000000000087,103.47877330010098,14.028121935786153,2,1,Medium Risk
1136.85,72.50611861898176,7.4688264827372715,1,0,Low Risk
266.2099999999996,93.33054405884536,19.550141802038343,2,1,Medium Risk
624.31,86.71694981968278,10.931160306805246,1,0,Low Risk
826.4499999999998,81.09043733726267,11.427878477259103,1,0,Low Risk
-917.1400000000003,128.7001774320235,24.023732706636334,2,1,Medium Risk
-964.46,130.20119306705914,9.027227606507068,2,1,Medium Risk
669.9100000000003,84.33479405671098,6.908582412391673,1,0,Low Risk
-392.5100000000002,112.03619659744626,19.433745875599495,2,1,Medium Risk
1166.5600000000004,73.14561166845456,18.643790774443946,1,0,Low Risk
-1403.2100000000005,147.07147218066302,26.52380728743853,0,2,High Risk
3101.1100000000006,48.80063002213993,8.864061496500703,1,0,Low Risk
75.23000000000002,97.06723947044239,29.2165011149402,2,1,Medium Risk
643.0500000000002,85.29051826876227,14.345776328039397,1,0,Low Risk
1393.4100000000003,72.35807678345067,15.087692152043372,1,0,Low Risk
-1477.2599999999998,159.13605303294142,16.14446352584195,2,1,Medium Risk
-731.1700000000001,122.0598040724214,27.35714996877348,2,1,Medium Risk
59.599999999999454,98.43333937917131,20.29377515265741,2,1,Medium Risk
-359.8299999999999,109.12725086686434,17.515859749338595,2,1,Medium Risk
-855.6599999999994,124.38312678279848,5.35160134844396,2,1,Medium Risk
221.34000000000015,95.73229986117538,16.543652629955268,2,1,Medium Risk
-2745.2700000000004,226.97532434495042,23.206216322471725,0,2,High Risk
-1049.0900000000001,130.39369348750026,18.01128149562386,2,1,Medium Risk
-1234.1299999999997,138.42223896488812,15.491497562281678,2,1,Medium Risk
-1651.56,141.1298275673145,18.056620877205216,2,1,Medium Risk
-631.8000000000002,117.23094041989168,4.94291807803287,2,1,Medium Risk
-245.4400000000005,106.15174847609883,11.387401748476098,2,1,Medium Risk
-3677.12,339.732957805247,36.857820893965474,0,2,High Risk
2740.8,49.20380749043679,10.836261601874092,1,0,Low Risk
1063.4300000000003,79.00293405677775,11.617956585437126,1,0,Low Risk
-1092.0800000000004,142.71827950259538,27.721819540225397,0,2,High Risk
-1542.8499999999997,179.13187534620354,46.27228525121556,0,2,High Risk
-118.11000000000013,103.25067429955415,7.188858920019816,2,1,Medium Risk
703.8599999999997,87.136544232407,9.499285424487097,1,0,Low Risk
1454.9099999999999,68.03702222827592,11.239361491785777,1,0,Low Risk
-596.3700000000003,116.79513355957025,16.71853218243519,2,1,Medium Risk
-947.31,127.80799680620912,12.136992494004302,2,1,Medium Risk
-935.8199999999997,127.02666797590237,18.833355474819356,2,1,Medium Risk
1201.5300000000002,67.17104238559331,12.161848321161104,1,0,Low Risk
-470.4199999999996,112.24102129076914,11.287334308271186,2,1,Medium Risk
280.6300000000001,91.29492051182628,5.18030244280729,1,0,Low Risk
293.1300000000001,93.18334030975302,8.187758708897261,1,0,Low Risk
825.1599999999994,81.10386963511206,9.062658868467215,1,0,Low Risk
229.76000000000022,93.84977782536538,14.449917019112373,2,1,Medium Risk
-972.0200000000004,131.63880426008387,10.745254277009609,2,1,Medium Risk
571.2099999999996,84.73896118816009,8.505903129366567,1,0,Low Risk
-2051.28,184.81129891178514,17.551185790361526,0,2,High Risk
244.34999999999945,93.87564821382473,14.703958333855496,2,1,Medium Risk
487.7300000000005,88.37849880503907,1.1692269567931681,1,0,Low Risk
1007.73,76.51050201275952,10.697111742534608,1,0,Low Risk
309.19000000000005,92.5501232449937,11.134938208839424,1,0,Low Risk
-1043.38,129.80055466538712,16.23153138486409,2,1,Medium Risk
1946.0900000000001,53.054568524857494,10.731094241128183,1,0,Low Risk
-1552.6300000000006,145.37890035890905,12.502192033856693,2,1,Medium Risk
-1506.88,155.89732175977446,26.992358483567024,0,2,High Risk
1965.2399999999993,63.65673960321337,9.685174500318082,1,0,Low Risk
-999.4200000000001,126.30080316634913,16.328066611227488,2,1,Medium Risk
1248.5700000000002,74.49342095855235,13.33581200754225,1,0,Low Risk
338.8200000000006,92.89220622293826,10.893288691974625,1,0,Low Risk
786.48,82.89561820918114,16.33341452593669,1,0,Low Risk
476.3000000000002,89.99531588377509,10.322069749221239,1,0,Low Risk
611.3499999999999,83.18540745854455,13.975350882742044,1,0,Low Risk
-213.55999999999995,107.81406649054892,24.309372049966704,2,1,Medium Risk
-727.7399999999993,119.892520145639,12.273532402497294,2,1,Medium Risk
-451.75,111.2876546664801,5.767635476842506,2,1,Medium Risk
600.2500000000005,84.90825526608235,14.051602327183494,1,0,Low Risk
-1249.6100000000006,129.3721793907484,13.378854832643853,2,1,Medium Risk
-990.139999999999,129.45688003522423,31.508157509549818,0,2,High Risk
-617.8499999999999,118.55154708823133,19.898211953339644,2,1,Medium Risk
-1837.1699999999996,163.23142211070842,16.161929051065748,2,1,Medium Risk
-787.0900000000001,124.23649901155953,8.874717478460619,2,1,Medium Risk
2626.8600000000006,50.157391121205386,14.171652141904364,1,0,Low Risk
441.71999999999935,91.43427260545724,11.586381556111021,1,0,Low Risk
409.130000000001,90.97444970461191,6.546187751212215,1,0,Low Risk
176.3699999999999,95.2389821998348,15.24648666742251,2,1,Medium Risk
-569.94,123.15050631831642,39.64311971696542,0,2,High Risk
-1829.3899999999999,157.28587354075856,19.91426173655995,0,2,High Risk
1473.8000000000002,67.2032649864033,12.24992990248657,1,0,Low Risk
1072.67,81.3556994719589,8.479074763528663,1,0,Low Risk
-2913.9500000000003,360.5369979614463,65.52072529594793,0,2,High Risk
1768.5,69.79814194958672,5.268460960448118,1,0,Low Risk
216.51999999999998,94.7608481560615,20.328935110689546,2,1,Medium Risk
160.23999999999978,96.28400550071078,12.003469250980366,2,1,Medium Risk
-558.4200000000001,113.67500018366552,2.5132790173159854,2,1,Medium Risk
-540.8199999999997,116.38307346967214,17.421821277214494,2,1,Medium Risk
-1888.54,155.27558179354267,8.85063762406376,2,1,Medium Risk
277.4699999999998,92.56533167564729,23.750907663493305,2,1,Medium Risk
-2221.0000000000005,158.6450640184411,16.144687750020463,2,1,Medium Risk
-3769.31,556.1341304032142,103.56866256837213,0,2,High Risk
227.0,94.37768112783222,8.614036478199273,1,0,Low Risk
-1092.829999999999,125.10538781567524,8.844536029423589,2,1,Medium Risk
75.99000000000024,98.02997936391068,12.219623987639086,2,1,Medium Risk
-662.0600000000004,116.64914724861313,15.104588411030695,2,1,Medium Risk
-1242.96,145.7571150370155,19.535935032377054,2,1,Medium Risk
1657.1900000000005,66.668476861685,10.566309454849714,1,0,Low Risk
-380.0400000000004,114.62586735734548,35.73031199849139,0,2,High Risk
-238.67000000000007,106.3856143749231,12.694709467522113,2,1,Medium Risk
-1656.3600000000001,159.3417931943738,13.016530406059,2,1,Medium Risk
-776.3099999999995,122.01804418300577,22.404056963120322,2,1,Medium Risk
-1117.2799999999993,131.57362270922525,13.97199496983313,2,1,Medium Risk
1228.8000000000002,79.46565242675614,15.504869554754919,1,0,Low Risk
-435.5700000000006,110.51090980168826,9.541551841466417,2,1,Medium Risk
167.70999999999958,95.80390361313148,10.125825345713206,1,0,Low Risk
-718.4200000000001,118.30159599536358,10.470646677450993,2,1,Medium Risk
